ticker,status,row_count,anomaly_count,error,output_file
ATRL,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ATRL_2021-04-24_to_2026-04-24.csv
AVN,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/AVN_2021-04-24_to_2026-04-24.csv
AWTX,saved,151,79,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/AWTX_2021-04-24_to_2026-04-24.csv
AWWAL,saved,42,10,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/AWWAL_2021-04-24_to_2026-04-24.csv
AYTM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/AYTM_2021-04-24_to_2026-04-24.csv
AYZT,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/AYZT_2021-04-24_to_2026-04-24.csv
AZMT,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/AZMT_2021-04-24_to_2026-04-24.csv
AZTM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/AZTM_2021-04-24_to_2026-04-24.csv
BAFL,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BAFL_2021-04-24_to_2026-04-24.csv
BAFS,saved,332,102,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BAFS_2021-04-24_to_2026-04-24.csv
BAHL,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BAHL_2021-04-24_to_2026-04-24.csv
BAPL,saved,1006,20,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BAPL_2021-04-24_to_2026-04-24.csv
BATA,saved,1002,17,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BATA_2021-04-24_to_2026-04-24.csv
BBFL,saved,433,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BBFL_2021-04-24_to_2026-04-24.csv
BCL,saved,1191,20,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BCL_2021-04-24_to_2026-04-24.csv
BCML,saved,50,10,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BCML_2021-04-24_to_2026-04-24.csv
BECO,saved,1147,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BECO_2021-04-24_to_2026-04-24.csv
BEEM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BEEM_2021-04-24_to_2026-04-24.csv
BELA,saved,565,57,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BELA_2021-04-24_to_2026-04-24.csv
BERG,saved,1224,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BERG_2021-04-24_to_2026-04-24.csv
BFAGRO,saved,283,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BFAGRO_2021-04-24_to_2026-04-24.csv
BFBIO,saved,380,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BFBIO_2021-04-24_to_2026-04-24.csv
BFMOD,saved,665,55,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BFMOD_2021-04-24_to_2026-04-24.csv
BGL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BGL_2021-04-24_to_2026-04-24.csv
BHAT,saved,559,128,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BHAT_2021-04-24_to_2026-04-24.csv
BIFO,saved,1219,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BIFO_2021-04-24_to_2026-04-24.csv
BIIC,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BIIC_2021-04-24_to_2026-04-24.csv
BILF,saved,1006,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BILF_2021-04-24_to_2026-04-24.csv
BIPL,saved,1235,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BIPL_2021-04-24_to_2026-04-24.csv
BIPLS,saved,243,8,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BIPLS_2021-04-24_to_2026-04-24.csv
BLUEX,saved,82,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BLUEX_2021-04-24_to_2026-04-24.csv
BML,saved,1235,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BML_2021-04-24_to_2026-04-24.csv
BNL,saved,1202,7,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BNL_2021-04-24_to_2026-04-24.csv
BNWM,saved,999,18,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BNWM_2021-04-24_to_2026-04-24.csv
BOK,saved,1076,36,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BOK_2021-04-24_to_2026-04-24.csv
BOP,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BOP_2021-04-24_to_2026-04-24.csv
BPBL,saved,2,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BPBL_2021-04-24_to_2026-04-24.csv
BPL,saved,908,42,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BPL_2021-04-24_to_2026-04-24.csv
BROT,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BROT_2021-04-24_to_2026-04-24.csv
BRR,saved,410,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BRR_2021-04-24_to_2026-04-24.csv
BRRG,saved,626,20,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BRRG_2021-04-24_to_2026-04-24.csv
BTL,saved,776,142,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BTL_2021-04-24_to_2026-04-24.csv
BUXL,saved,1141,45,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BUXL_2021-04-24_to_2026-04-24.csv
BWCL,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BWCL_2021-04-24_to_2026-04-24.csv
BWHL,saved,1014,32,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BWHL_2021-04-24_to_2026-04-24.csv
BYCO,saved,159,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/BYCO_2021-04-24_to_2026-04-24.csv
CASH,saved,501,93,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CASH_2021-04-24_to_2026-04-24.csv
CCM,saved,584,146,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CCM_2021-04-24_to_2026-04-24.csv
CECL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CECL_2021-04-24_to_2026-04-24.csv
CENI,saved,844,68,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CENI_2021-04-24_to_2026-04-24.csv
CEPB,saved,1234,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CEPB_2021-04-24_to_2026-04-24.csv
CFL,saved,403,141,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CFL_2021-04-24_to_2026-04-24.csv
CHAS,saved,855,58,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CHAS_2021-04-24_to_2026-04-24.csv
CHBL,saved,475,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CHBL_2021-04-24_to_2026-04-24.csv
CHCC,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CHCC_2021-04-24_to_2026-04-24.csv
CJPL,saved,417,6,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CJPL_2021-04-24_to_2026-04-24.csv
CLCPS,saved,472,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CLCPS_2021-04-24_to_2026-04-24.csv
CLOUD,saved,799,7,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CLOUD_2021-04-24_to_2026-04-24.csv
CLOV,saved,1229,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CLOV_2021-04-24_to_2026-04-24.csv
CLVL,saved,1102,16,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CLVL_2021-04-24_to_2026-04-24.csv
CNERGY,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CNERGY_2021-04-24_to_2026-04-24.csv
COLG,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/COLG_2021-04-24_to_2026-04-24.csv
COST,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/COST_2021-04-24_to_2026-04-24.csv
COTT,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/COTT_2021-04-24_to_2026-04-24.csv
CPAL,saved,13,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CPAL_2021-04-24_to_2026-04-24.csv
CPHL,saved,1189,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CPHL_2021-04-24_to_2026-04-24.csv
CPPL,saved,1211,18,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CPPL_2021-04-24_to_2026-04-24.csv
CRTM,saved,1227,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CRTM_2021-04-24_to_2026-04-24.csv
CSAP,saved,1231,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CSAP_2021-04-24_to_2026-04-24.csv
CSIL,saved,1233,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CSIL_2021-04-24_to_2026-04-24.csv
CSILR3,saved,11,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CSILR3_2021-04-24_to_2026-04-24.csv
CSM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CSM_2021-04-24_to_2026-04-24.csv
CTM,saved,1210,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CTM_2021-04-24_to_2026-04-24.csv
CWSM,saved,1104,7,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CWSM_2021-04-24_to_2026-04-24.csv
CYAN,saved,1150,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/CYAN_2021-04-24_to_2026-04-24.csv
DAAG,saved,871,35,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DAAG_2021-04-24_to_2026-04-24.csv
DADX,saved,829,52,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DADX_2021-04-24_to_2026-04-24.csv
DATM,saved,76,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DATM_2021-04-24_to_2026-04-24.csv
DAWH,saved,894,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DAWH_2021-04-24_to_2026-04-24.csv
DBCI,saved,475,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DBCI_2021-04-24_to_2026-04-24.csv
DBSL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DBSL_2021-04-24_to_2026-04-24.csv
DCL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DCL_2021-04-24_to_2026-04-24.csv
DCM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DCM_2021-04-24_to_2026-04-24.csv
DCR,saved,1237,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DCR_2021-04-24_to_2026-04-24.csv
DCTL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DCTL_2021-04-24_to_2026-04-24.csv
DEL,saved,1183,9,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DEL_2021-04-24_to_2026-04-24.csv
DFML,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DFML_2021-04-24_to_2026-04-24.csv
DFSM,saved,1233,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DFSM_2021-04-24_to_2026-04-24.csv
DGKC,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DGKC_2021-04-24_to_2026-04-24.csv
DHPL,saved,276,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DHPL_2021-04-24_to_2026-04-24.csv
DIIL,saved,375,131,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DIIL_2021-04-24_to_2026-04-24.csv
DINT,saved,503,179,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DINT_2021-04-24_to_2026-04-24.csv
DKL,saved,24,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DKL_2021-04-24_to_2026-04-24.csv
DKTM,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DKTM_2021-04-24_to_2026-04-24.csv
DLL,saved,898,101,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DLL_2021-04-24_to_2026-04-24.csv
DMC,saved,269,110,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DMC_2021-04-24_to_2026-04-24.csv
DMIL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DMIL_2021-04-24_to_2026-04-24.csv
DMTM,saved,250,19,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DMTM_2021-04-24_to_2026-04-24.csv
DMTX,saved,93,60,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DMTX_2021-04-24_to_2026-04-24.csv
DNCC,saved,1007,38,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DNCC_2021-04-24_to_2026-04-24.csv
DOL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DOL_2021-04-24_to_2026-04-24.csv
DOLCPS,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DOLCPS_2021-04-24_to_2026-04-24.csv
DOMF,saved,2,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DOMF_2021-04-24_to_2026-04-24.csv
DSFL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DSFL_2021-04-24_to_2026-04-24.csv
DSIL,saved,1230,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DSIL_2021-04-24_to_2026-04-24.csv
DSL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DSL_2021-04-24_to_2026-04-24.csv
DSML,saved,210,43,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DSML_2021-04-24_to_2026-04-24.csv
DWAE,saved,475,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DWAE_2021-04-24_to_2026-04-24.csv
DWSM,saved,1113,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DWSM_2021-04-24_to_2026-04-24.csv
DWTM,saved,676,43,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DWTM_2021-04-24_to_2026-04-24.csv
DYNO,saved,1145,41,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/DYNO_2021-04-24_to_2026-04-24.csv
ECOP,saved,1140,8,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ECOP_2021-04-24_to_2026-04-24.csv
EFERT,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EFERT_2021-04-24_to_2026-04-24.csv
EFGH,saved,586,22,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EFGH_2021-04-24_to_2026-04-24.csv
EFOODS,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EFOODS_2021-04-24_to_2026-04-24.csv
EFUG,saved,911,102,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EFUG_2021-04-24_to_2026-04-24.csv
EFUL,saved,962,115,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EFUL_2021-04-24_to_2026-04-24.csv
ELCM,saved,427,165,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ELCM_2021-04-24_to_2026-04-24.csv
ELSM,saved,782,184,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ELSM_2021-04-24_to_2026-04-24.csv
EMCO,saved,971,66,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EMCO_2021-04-24_to_2026-04-24.csv
ENGL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ENGL_2021-04-24_to_2026-04-24.csv
ENGRO,saved,911,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ENGRO_2021-04-24_to_2026-04-24.csv
ENGROH,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ENGROH_2021-04-24_to_2026-04-24.csv
EPCL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EPCL_2021-04-24_to_2026-04-24.csv
EPCLPS,saved,897,97,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EPCLPS_2021-04-24_to_2026-04-24.csv
EPCLR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EPCLR1_2021-04-24_to_2026-04-24.csv
EPQL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EPQL_2021-04-24_to_2026-04-24.csv
ESBL,saved,1174,25,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ESBL_2021-04-24_to_2026-04-24.csv
EWIC,saved,205,124,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EWIC_2021-04-24_to_2026-04-24.csv
EWICR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EWICR1_2021-04-24_to_2026-04-24.csv
EWLA,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EWLA_2021-04-24_to_2026-04-24.csv
EXIDE,saved,1216,11,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EXIDE_2021-04-24_to_2026-04-24.csv
EXTR,saved,2,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/EXTR_2021-04-24_to_2026-04-24.csv
FABL,saved,1237,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FABL_2021-04-24_to_2026-04-24.csv
FAEL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FAEL_2021-04-24_to_2026-04-24.csv
FANM,saved,655,53,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FANM_2021-04-24_to_2026-04-24.csv
FASM,saved,684,134,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FASM_2021-04-24_to_2026-04-24.csv
FATIMA,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FATIMA_2021-04-24_to_2026-04-24.csv
FCCL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FCCL_2021-04-24_to_2026-04-24.csv
FCEL,saved,393,56,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FCEL_2021-04-24_to_2026-04-24.csv
FCEPL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FCEPL_2021-04-24_to_2026-04-24.csv
FCIBL,saved,683,80,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FCIBL_2021-04-24_to_2026-04-24.csv
FCL,saved,468,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FCL_2021-04-24_to_2026-04-24.csv
FCONM,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FCONM_2021-04-24_to_2026-04-24.csv
FCSC,saved,1233,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FCSC_2021-04-24_to_2026-04-24.csv
FDIBL,saved,712,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FDIBL_2021-04-24_to_2026-04-24.csv
FDMF,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FDMF_2021-04-24_to_2026-04-24.csv
FDPL,saved,1228,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FDPL_2021-04-24_to_2026-04-24.csv
FECM,saved,1068,38,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FECM_2021-04-24_to_2026-04-24.csv
FECTC,saved,1103,10,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FECTC_2021-04-24_to_2026-04-24.csv
FEM,saved,809,43,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FEM_2021-04-24_to_2026-04-24.csv
FEROZ,saved,1233,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FEROZ_2021-04-24_to_2026-04-24.csv
FFBL,saved,902,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FFBL_2021-04-24_to_2026-04-24.csv
FFC,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FFC_2021-04-24_to_2026-04-24.csv
FFL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FFL_2021-04-24_to_2026-04-24.csv
FFLM,saved,690,46,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FFLM_2021-04-24_to_2026-04-24.csv
FFLNV,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FFLNV_2021-04-24_to_2026-04-24.csv
FFLR1,saved,17,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FFLR1_2021-04-24_to_2026-04-24.csv
FHAM,saved,1185,11,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FHAM_2021-04-24_to_2026-04-24.csv
FIBLM,saved,677,54,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FIBLM_2021-04-24_to_2026-04-24.csv
FIL,saved,309,132,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FIL_2021-04-24_to_2026-04-24.csv
FIM,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FIM_2021-04-24_to_2026-04-24.csv
FIMM,saved,427,183,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FIMM_2021-04-24_to_2026-04-24.csv
FLYNG,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FLYNG_2021-04-24_to_2026-04-24.csv
FLYNGR1,saved,16,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FLYNGR1_2021-04-24_to_2026-04-24.csv
FML,saved,985,55,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FML_2021-04-24_to_2026-04-24.csv
FNBM,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FNBM_2021-04-24_to_2026-04-24.csv
FNEL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FNEL_2021-04-24_to_2026-04-24.csv
FPJM,saved,1037,13,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FPJM_2021-04-24_to_2026-04-24.csv
FPRM,saved,812,64,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FPRM_2021-04-24_to_2026-04-24.csv
FRCL,saved,766,86,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FRCL_2021-04-24_to_2026-04-24.csv
FRSM,saved,924,87,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FRSM_2021-04-24_to_2026-04-24.csv
FSWL,saved,292,125,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FSWL_2021-04-24_to_2026-04-24.csv
FTHM,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FTHM_2021-04-24_to_2026-04-24.csv
FTMM,saved,968,32,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FTMM_2021-04-24_to_2026-04-24.csv
FTSM,saved,641,86,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FTSM_2021-04-24_to_2026-04-24.csv
FUDLM,saved,689,8,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FUDLM_2021-04-24_to_2026-04-24.csv
FZCM,saved,910,153,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/FZCM_2021-04-24_to_2026-04-24.csv
GADT,saved,1009,60,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GADT_2021-04-24_to_2026-04-24.csv
GAIL,saved,97,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GAIL_2021-04-24_to_2026-04-24.csv
GAILR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GAILR1_2021-04-24_to_2026-04-24.csv
GAL,saved,1236,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GAL_2021-04-24_to_2026-04-24.csv
GAMON,saved,982,31,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GAMON_2021-04-24_to_2026-04-24.csv
GASF,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GASF_2021-04-24_to_2026-04-24.csv
GATI,saved,1022,62,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GATI_2021-04-24_to_2026-04-24.csv
GATM,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GATM_2021-04-24_to_2026-04-24.csv
GCIL,saved,856,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GCIL_2021-04-24_to_2026-04-24.csv
GCILB,saved,87,23,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GCILB_2021-04-24_to_2026-04-24.csv
GCWL,saved,253,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GCWL_2021-04-24_to_2026-04-24.csv
GDL,saved,45,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GDL_2021-04-24_to_2026-04-24.csv
GEMBCEM,saved,206,26,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GEMBCEM_2021-04-24_to_2026-04-24.csv
GEMBLUEX,saved,540,104,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GEMBLUEX_2021-04-24_to_2026-04-24.csv
