date,open,high,low,close,volume,is_anomaly
2023-01-16,40344.26,40354.72,39660.75,39720.75,52067144,False
2023-01-17,39741.95,39942.28,38287.81,38342.21,125779196,False
2023-01-18,38347.77,38945.97,38257.56,38791.09,81032775,False
2023-01-19,38890.95,39064.9,38730.3,38831.58,92575909,False
2023-01-20,38836.96,38982.16,38291.7,38407.98,51555451,False
2023-01-23,38454.81,38553.12,38135.53,38443.59,38406491,False
2023-01-24,38516.55,39091.7,38443.59,39055.65,100210397,False
2023-01-25,39182.55,39945.62,39055.65,39784.9,148829518,False
2023-01-26,39906.74,40994.69,39784.9,40846.53,235305755,False
2023-01-27,40896.2,41095.56,40402.72,40450.53,112883091,False
2023-01-30,40468.47,40666.96,39844.39,39871.27,78508160,False
2023-01-31,39926.3,40717.26,39871.27,40673.06,93012682,False
2023-02-01,40751.82,40985.46,40611.15,40619.94,86373746,False
2023-02-02,40617.65,40826.67,40444.91,40733.51,66821222,False
2023-02-03,40718.69,40872.87,40329.75,40471.16,60688468,False
2023-02-06,40745.8,41302.29,40471.16,41190.77,125547707,False
2023-02-07,41432.71,41763.95,41190.77,41522.76,156313502,False
2023-02-08,41517.39,41846.85,41404.62,41723.32,147379705,False
2023-02-09,41886.38,42567.75,41723.32,42466.59,205352059,False
2023-02-10,42121.65,42544.47,41663.22,41741.78,190177043,False
2023-02-13,41726.13,41991.16,41644.31,41716.95,110589112,False
2023-02-14,41780.08,41848.76,41047.03,41150.16,107824712,False
2023-02-15,41122.32,41457.76,40918.85,41326.85,90086916,False
2023-02-16,41405.38,41619.2,41024.78,41078.65,95701402,False
2023-02-17,41078.51,41214.07,40964.98,41118.61,65470949,False
2023-02-20,41152.53,41162.89,40623.97,40673.64,54102778,False
2023-02-21,40774.07,40966.71,40673.64,40949.84,55299910,False
2023-02-22,40972.09,41212.95,40923.03,41167.6,102581432,False
2023-02-23,41168.22,41168.22,40772.52,40838.51,94576734,False
2023-02-24,40853.73,40978.46,40682.46,40707.76,76072177,False
2023-02-27,40714.71,40820.09,40616.6,40784.13,80799560,False
2023-02-28,40784.27,40810.04,40436.36,40510.37,68768929,False
2023-03-01,40488.3,40539.87,40029.72,40412.77,102781379,False
2023-03-02,40412.65,40852.97,40353.46,40670.88,87704303,False
2023-03-03,40506.4,41359.11,40487.28,41337.0,110676613,False
2023-03-06,41429.37,41797.71,41337.0,41434.33,96270181,False
2023-03-07,41497.53,41530.19,41334.69,41334.69,87912789,False
2023-03-08,41345.21,41618.66,41334.69,41358.93,89274553,False
2023-03-09,41424.47,41648.08,41358.93,41585.54,113952877,False
2023-03-10,41669.71,41902.02,41585.54,41793.87,102284945,False
2023-03-13,41905.95,42291.77,41787.35,41856.85,112142994,False
2023-03-14,41834.18,41953.78,41705.82,41816.43,69046313,False
2023-03-15,41752.1,42010.06,41607.05,41874.04,129039165,False
2023-03-16,41959.25,42119.03,41639.5,41694.09,115108536,False
2023-03-17,41717.05,41808.88,41270.81,41329.95,93015969,False
2023-03-20,41334.86,41398.03,40909.24,40918.45,92207003,False
2023-03-21,40928.7,40990.12,40696.74,40877.98,63394569,False
2023-03-22,40891.03,40996.72,40352.71,40376.1,67397756,False
2023-03-24,40391.36,40440.7,39922.89,39942.05,19488150,False
2023-03-27,39941.63,40066.73,39845.06,40000.37,36471249,False
2023-03-28,40011.92,40203.84,40000.37,40082.37,36703040,False
2023-03-29,40094.14,40186.11,39866.25,39879.89,44772859,False
2023-03-30,39882.6,40005.07,39796.69,39848.35,48906963,False
2023-03-31,39865.25,40000.83,39729.44,40000.83,68756703,False
2023-04-03,40039.76,40077.77,39860.62,39889.9,33189874,False
2023-04-04,39914.9,39920.35,39482.17,39687.26,36946065,False
2023-04-05,39763.53,39910.05,39664.98,39717.15,39543955,False
2023-04-06,39781.47,40374.33,39717.15,40350.89,77331473,False
2023-04-07,40435.96,40549.86,40005.04,40049.65,47688955,False
2023-04-10,40066.6,40183.81,39815.86,39835.9,34495354,False
2023-04-11,39871.78,39919.99,39723.01,39804.71,32180891,False
2023-04-12,39810.6,40172.76,39803.95,40126.05,46798435,False
2023-04-13,40283.25,40418.6,40126.05,40205.54,45808639,False
2023-04-17,40297.68,40372.8,40182.37,40246.66,46917271,False
2023-04-18,40289.32,40484.29,40221.08,40448.05,34297226,False
2023-04-19,40367.66,40532.76,40289.95,40499.34,35146342,False
2023-04-20,40672.36,41086.67,40499.34,41007.82,72509719,False
2023-04-26,41188.46,41363.89,41007.82,41099.58,82796141,False
2023-04-27,41204.63,41518.74,41081.07,41463.91,92486302,False
2023-04-28,41524.43,41790.68,41463.91,41580.85,126378178,False
2023-05-02,41628.94,41990.15,41580.85,41927.64,86718259,False
2023-05-03,42064.87,42171.68,41915.81,42087.93,135523789,False
2023-05-04,42151.42,42336.44,42055.9,42093.8,147366578,False
2023-05-05,42108.47,42323.29,41962.9,42241.98,99979131,False
2023-05-08,42317.71,42389.22,41767.45,41829.49,68753925,False
2023-05-09,41829.8,41830.35,41277.73,41373.81,104566602,False
2023-05-10,41295.32,41407.09,41041.32,41074.95,53035790,False
2023-05-11,41175.26,41498.77,41074.95,41325.63,38582198,False
2023-05-12,41378.51,41649.15,41299.39,41487.58,50185992,False
2023-05-15,41498.01,41716.26,41310.19,41718.43,49988471,True
2023-05-16,41827.94,42081.58,41817.01,42006.25,101393475,False
2023-05-17,42083.63,42110.03,41818.34,41833.66,55085917,False
2023-05-18,41878.59,41964.27,41411.64,41442.08,49251803,False
2023-05-19,41462.64,41628.79,41354.33,41599.19,54445137,False
2023-05-22,41600.63,41690.28,41155.48,41195.07,47159489,False
2023-05-23,41224.39,41295.65,41098.7,41099.31,43773934,False
2023-05-24,41128.92,41342.23,41064.4,41117.33,40319317,False
2023-05-25,41165.06,41219.03,40956.88,41029.68,66782330,False
2023-05-26,41055.62,41148.56,40783.8,40964.54,107421013,False
2023-05-29,41005.15,41649.14,41005.15,41340.06,95414355,False
2023-05-30,41362.07,41693.47,41362.07,41671.66,104070259,False
2023-05-31,41726.69,41852.24,41265.04,41330.56,90800279,False
2023-06-01,41388.2,41481.54,41226.95,41266.77,49182996,False
2023-06-02,41258.43,41403.44,41237.41,41352.99,67590495,False
2023-06-05,41390.47,41681.68,41375.58,41667.94,81528663,False
2023-06-06,41752.64,42026.94,41751.21,41923.46,122487335,False
2023-06-07,41975.36,42231.63,41924.49,42142.71,117407005,False
2023-06-08,42223.62,42307.12,41648.84,41686.46,101054090,False
2023-06-09,41735.08,41931.83,41677.14,41904.21,78778532,False
2023-06-12,41915.66,42029.14,41715.31,41782.93,83268798,False
2023-06-13,41887.6,42025.54,41522.64,41538.72,61679101,False
2023-06-14,41594.97,41744.44,41448.61,41514.45,40598045,False
2023-06-15,41631.57,41639.34,41269.13,41369.17,44870622,False
2023-06-16,41467.91,41612.67,41280.16,41301.3,60077517,False
2023-06-19,41411.76,41484.33,40610.28,40621.22,93209138,False
2023-06-20,40638.86,40739.98,40507.18,40653.03,73767501,False
2023-06-21,40693.22,40804.88,40191.25,40220.8,47517062,False
2023-06-22,40231.16,40378.6,40091.38,40152.05,65604886,False
2023-06-23,40175.95,40235.58,39894.43,40065.32,59550498,False
2023-06-26,40334.05,41491.88,40334.05,41437.1,122322431,False
2023-06-27,41431.86,41606.25,41208.2,41452.69,138020803,False
2023-07-03,43683.78,43933.95,43404.7,43899.01,169579716,False
2023-07-04,44511.52,44511.52,43488.38,43557.02,245524380,False
2023-07-05,43536.6,44041.26,43464.06,43552.84,181239464,False
2023-07-06,43691.55,44212.77,43550.14,44178.85,166226008,False
2023-07-07,44179.14,44293.51,44086.74,44207.31,115725141,False
2023-07-10,44275.02,44601.78,44260.11,44585.13,183245879,False
2023-07-11,44691.46,45250.49,44691.46,45155.8,248170894,False
2023-07-12,45297.24,45582.31,45200.35,45514.95,206704768,False
2023-07-13,45808.98,45971.0,45255.58,45266.96,225216885,False
2023-07-14,45289.44,45488.45,45043.17,45067.98,112884945,False
2023-07-17,45114.91,45283.31,45013.98,45042.61,148647059,False
2023-07-18,45157.5,45240.21,44848.39,45009.34,125417665,False
2023-07-19,45101.57,45227.49,44928.03,45095.11,125855052,False
2023-07-20,45079.61,45451.65,45067.96,45398.31,157393880,False
2023-07-21,45392.37,46122.16,45391.55,45920.73,205835373,False
2023-07-24,46070.67,46195.71,45872.67,46054.81,154049551,False
2023-07-25,46063.6,46540.88,46019.63,46417.34,142842916,False
2023-07-26,46531.52,46724.58,46499.37,46682.53,243056307,False
2023-07-27,46779.75,47393.47,46779.75,47077.0,253982658,False
2023-07-31,47372.54,48126.5,47372.54,48034.6,315676643,False
2023-08-01,48326.51,48441.84,47998.27,48230.51,274242037,False
2023-08-02,48277.82,48852.05,48178.89,48764.55,365630667,False
2023-08-03,48993.33,49404.5,48541.35,48611.18,289325455,False
2023-08-04,48584.59,48840.27,48427.99,48585.72,210396471,False
2023-08-07,48716.46,49034.92,48276.54,48386.25,232034005,False
2023-08-08,48359.55,48415.46,47335.32,47429.83,197511127,False
2023-08-09,47322.66,48334.54,47262.38,48227.6,183275562,False
2023-08-10,48503.9,48622.91,47626.75,47808.34,175252024,False
2023-08-11,47968.51,48898.82,47968.51,48424.4,242051343,False
2023-08-15,48478.19,48794.13,48293.03,48565.75,123699038,False
2023-08-16,48575.05,48614.47,48108.88,48146.44,104981376,False
2023-08-17,47961.18,48397.38,47893.71,48325.84,101396353,False
2023-08-18,48406.43,48615.14,48196.19,48218.5,132257744,False
2023-08-21,48141.31,48234.26,47432.72,47447.96,84335337,False
2023-08-22,47451.64,47675.22,47359.18,47417.9,73227553,False
2023-08-23,47503.35,47588.24,47007.66,47418.63,96280945,False
2023-08-24,47463.68,47994.19,47463.68,47750.77,168476614,False
2023-08-25,47818.32,47853.55,47570.31,47671.22,91943441,False
2023-08-28,47732.79,47733.51,47399.28,47478.61,97813577,False
2023-08-29,47322.44,47372.09,46598.24,46770.42,111051776,False
2023-08-30,46771.14,46857.88,46101.34,46244.56,101472129,False
2023-08-31,46286.73,46358.02,44459.63,45002.42,169142258,False
2023-09-01,45005.74,45358.29,44795.82,45312.66,55690564,False
2023-09-04,45461.58,45788.74,45448.02,45707.43,55254788,False
2023-09-05,45825.12,45950.68,45417.0,45491.49,55028384,False
2023-09-06,45515.03,45854.19,45460.28,45807.58,74242782,False
2023-09-07,45854.24,46035.81,45703.53,45757.24,98984688,False
2023-09-08,45812.7,46077.39,45728.89,46013.49,67980063,False
2023-09-11,46071.19,46174.69,45678.15,45865.73,140183512,False
2023-09-12,45902.72,45902.72,45468.27,45508.4,58398860,False
2023-09-13,45507.73,45732.73,45500.22,45590.93,47422802,False
2023-09-14,45581.72,45776.97,45581.49,45650.06,61386957,False
2023-09-15,45986.58,46093.01,45700.65,45753.52,140164860,False
2023-09-18,45824.42,45907.08,45662.7,45803.19,38482836,False
2023-09-19,45850.2,46036.04,45850.2,45910.47,57099739,False
2023-09-20,45947.39,46035.09,45808.11,45889.58,46255114,False
2023-09-21,45917.5,46309.8,45733.44,46202.13,74186692,False
2023-09-22,46322.34,46500.45,46182.0,46421.15,94480015,False
2023-09-25,46486.05,46590.26,46305.88,46393.68,89591756,False
2023-09-26,46399.88,46503.82,46258.96,46277.66,95627367,False
2023-09-27,46291.28,46448.34,46238.12,46365.04,91939003,False
2023-09-28,46464.29,46469.6,46177.5,46232.59,80528410,False
2023-10-02,46294.62,46704.64,46294.62,46627.08,100351138,False
2023-10-03,46685.93,46820.72,46670.79,46756.8,95173296,False
2023-10-04,46760.83,47199.5,46748.79,47079.83,100274648,False
2023-10-05,47152.98,47484.56,47152.98,47452.38,182435686,False
2023-10-06,47545.3,47619.26,47402.58,47493.57,116567496,False
2023-10-09,47376.59,47775.73,47217.74,47721.8,116346026,False
2023-10-10,47752.69,48166.36,47708.11,48140.28,169366744,False
2023-10-11,48210.6,48516.64,48208.3,48474.54,275943536,False
2023-10-12,48520.71,48830.26,48359.38,48771.71,223229778,False
2023-10-13,48821.58,49520.38,48767.59,49493.47,369813447,False
2023-10-16,49705.41,49919.03,49317.59,49731.35,296340716,False
2023-10-17,49792.49,50017.45,49508.42,49531.01,221287157,False
2023-10-18,49496.19,49740.98,49383.72,49431.48,157191807,False
2023-10-19,49487.16,50399.92,49436.92,50365.15,249126199,False
2023-10-20,50417.99,50952.67,50332.76,50731.87,210055910,False
2023-10-23,50924.38,51419.87,50924.38,51070.83,188079460,False
2023-10-24,51121.92,51121.92,50624.38,51027.94,145554910,False
2023-10-25,51023.31,51483.85,51023.31,51177.13,215696389,False
2023-10-26,51341.92,51520.68,51140.64,51185.28,175300260,False
2023-10-27,51219.11,51269.74,50834.72,50943.84,178785483,False
2023-10-30,50971.84,51501.82,50971.84,51482.93,137434765,False
2023-10-31,51633.0,52088.71,51508.58,51920.27,252190357,False
2023-11-01,52075.16,52451.21,52075.16,52342.64,258255099,False
2023-11-02,52421.09,52706.01,52239.59,52656.76,182993002,False
2023-11-03,52916.99,53263.07,52782.21,53123.04,215903590,False
2023-11-06,53286.64,53944.89,53166.86,53860.37,269491781,False
2023-11-07,53977.16,54312.9,53711.47,53735.73,246164787,False
2023-11-08,53720.46,54419.65,53720.46,54261.43,259130534,False
2023-11-10,54371.75,55506.33,54371.75,55391.37,372306379,False
2023-11-13,55644.68,56583.59,55644.68,56523.58,300340813,False
2023-11-14,56732.99,56873.99,56118.18,56665.93,255537248,False
2023-11-15,56793.35,56846.68,56433.05,56680.07,306791871,False
2023-11-16,56838.66,57549.27,56531.54,57397.03,359819193,False
2023-11-17,57503.68,57750.93,56977.02,57063.16,363423269,False
2023-11-20,57099.82,57309.27,56738.4,57077.96,314736021,False
2023-11-21,57176.46,57691.22,57176.46,57371.59,355672819,False
2023-11-22,57418.5,58405.92,57418.5,58198.76,256574048,False
2023-11-23,58246.21,58920.41,58246.21,58899.84,306739122,False
2023-11-24,59059.56,59502.28,58990.21,59086.35,289169682,False
2023-11-27,59298.9,59896.08,58999.31,59811.34,276857891,False
2023-11-28,60023.86,60845.61,60023.86,60730.26,336599517,False
2023-11-29,60916.67,61555.84,60328.18,60502.0,343522861,False
2023-11-30,60787.9,60981.68,60428.14,60531.27,232896884,False
2023-12-01,60667.83,61779.73,60576.42,61691.25,295893264,False
2023-12-04,62061.57,62912.61,62061.57,62493.05,368996167,False
2023-12-05,62653.4,63036.51,62215.19,62956.03,408331339,False
2023-12-06,63205.42,64038.83,63188.72,63917.72,515164227,False
2023-12-07,64159.02,64958.1,63853.05,64718.08,765341303,False
2023-12-08,65055.17,66273.73,65055.17,66223.63,818336744,False
2023-12-11,66162.29,66564.04,65129.0,66012.33,613393284,False
2023-12-12,66121.14,66604.04,66121.14,66426.78,467908286,False
2023-12-13,66764.3,67093.96,64427.39,65280.16,677143245,False
2023-12-14,65323.06,65622.56,64437.7,65450.19,407559936,False
2023-12-15,65774.74,66346.77,65559.49,66130.02,984029483,False
2023-12-18,66525.7,66586.62,65064.94,65204.68,963383501,False
2023-12-19,65124.3,65132.03,62360.78,62833.03,949995503,False
2023-12-20,62862.54,63261.05,61082.5,62448.01,662624425,False
2023-12-21,62742.26,62850.1,61750.97,62693.57,527220317,False
2023-12-22,62838.18,62995.22,61569.14,61705.09,333554752,False
2023-12-26,61606.46,61634.55,59026.81,59170.98,396481194,False
2023-12-27,59097.62,61009.88,58758.48,60863.62,394318118,False
2023-12-28,61130.13,62750.78,61092.27,62052.24,378619990,False
2023-12-29,62225.33,62644.38,61807.54,62451.04,362722668,False
2024-01-01,62696.99,64718.88,62672.97,64661.78,339925632,False
2024-01-02,65120.39,65333.7,64213.63,64349.6,424015769,False
2024-01-03,64504.22,65244.6,64219.54,64646.85,417377628,False
2024-01-04,64815.34,64936.76,64098.11,64639.16,322736254,False
2024-01-05,64738.85,65077.48,63757.96,64514.9,718032345,False
2024-01-08,64684.23,65069.43,64183.53,64237.03,314518273,False
2024-01-09,64536.58,64786.35,63878.22,64170.58,253614365,False
2024-01-10,64234.83,64550.94,63873.63,63919.85,336520914,False
2024-01-11,64057.49,64700.97,63914.94,64617.57,365090974,False
2024-01-12,64917.06,65356.85,64491.08,64637.64,402905820,False
2024-01-15,64885.15,65173.87,64130.96,64269.38,235432382,False
2024-01-16,64246.68,64246.68,63397.94,63737.46,234389148,False
2024-01-17,63692.22,64043.87,63290.18,63567.34,249257124,False
2024-01-18,63579.97,63579.97,62528.56,63202.4,235314800,False
2024-01-19,63351.07,63911.86,63214.86,63282.23,145873635,False
2024-01-22,63354.43,64090.88,63139.73,63939.41,197283355,False
2024-01-22,63354.43,64090.88,63139.73,63939.41,197283355,False
2024-01-23,64121.46,64658.17,63549.61,64454.22,261112921,False
2024-01-24,64569.49,65063.08,64460.95,64822.43,278313498,False
2024-01-25,64918.32,65213.61,64180.45,64298.01,290527031,False
2024-01-26,64220.91,64534.3,63743.4,63813.06,212491251,False
2024-01-29,63792.84,63792.84,62717.71,62773.72,162231924,False
2024-01-30,62799.23,63074.51,61637.62,61841.74,233753017,False
2024-01-31,62072.82,62600.12,61896.01,61979.18,153557746,False
2024-02-01,62054.25,62480.23,61764.7,62393.74,138794235,False
2024-02-02,62536.1,63075.3,62448.72,63002.92,133234269,False
2024-02-06,63178.09,63885.1,63176.97,63799.02,167998130,False
2024-02-07,63955.05,64196.62,63927.29,64143.87,194741589,False
2024-02-09,63291.62,63305.71,61781.76,62943.75,151778801,False
2024-02-12,62444.76,62634.38,60647.68,61065.32,200894460,False
2024-02-13,60536.13,61654.65,59613.18,61226.93,253487196,False
2024-02-14,61635.62,62432.26,61635.62,62153.84,179310406,False
2024-02-15,62394.25,62394.25,60926.86,61020.06,154596924,False
2024-02-16,60787.3,61173.31,59739.47,59872.96,163233825,False
2024-02-19,59444.46,60504.48,59191.86,60459.75,126222530,False
2024-02-20,60576.38,61237.51,60420.84,60464.24,234890909,False
2024-02-21,61237.78,61620.86,60906.98,61559.16,210578314,False
2024-02-22,61741.57,61952.1,61460.45,61914.34,171779626,False
2024-02-23,61939.01,62945.37,61849.67,62815.82,196697545,False
2024-02-26,62915.4,63732.5,62915.4,63305.93,221452325,False
2024-02-27,63450.4,63622.0,63055.64,63219.1,231041416,False
2024-02-28,63173.45,63929.58,63042.15,63703.45,265803085,False
2024-02-29,63827.25,64801.64,63827.25,64578.52,223519849,False
2024-03-01,64755.31,65486.46,64530.21,65325.69,136075582,False
2024-03-04,65695.03,66007.44,65532.58,65951.73,211690827,False
2024-03-05,66126.7,66134.85,65500.07,65726.04,185731440,False
2024-03-06,65757.72,66150.95,65603.88,65656.62,191568333,False
2024-03-07,65673.8,65874.15,65187.69,65603.09,158392882,False
2024-03-08,65760.55,66067.53,65693.22,65793.76,240096517,False
2024-03-11,65948.02,66119.34,65698.76,65755.31,251628283,False
2024-03-12,65815.11,65859.64,64664.67,64801.7,126990658,False
2024-03-13,64859.77,65043.38,63856.51,64048.44,125290804,False
2024-03-14,64079.97,65205.82,64079.97,65064.27,136554522,False
2024-03-15,65309.79,65353.66,64759.61,64816.47,99404749,False
2024-03-18,64987.15,65148.36,64811.92,64890.51,91771609,False
2024-03-19,64955.94,65624.73,64940.18,65502.6,162243933,False
2024-03-20,65727.73,65968.03,65614.94,65731.79,170678391,False
2024-03-21,66021.54,66196.24,65326.01,65417.4,242671674,False
2024-03-22,65510.16,65534.02,65056.66,65151.83,83027726,False
2024-03-25,65412.92,65656.5,65301.74,65525.65,129401692,False
2024-03-26,65629.76,65989.54,65492.71,65906.28,137146538,False
2024-03-27,66003.44,66607.88,66003.44,66547.79,189118251,False
2024-03-28,66690.94,67246.03,66690.94,67142.12,231313539,False
2024-03-29,67232.2,67307.63,66822.43,67005.11,142211477,False
2024-04-01,67162.7,67304.37,66740.91,66796.32,79759436,False
2024-04-02,66793.38,66959.55,66573.63,66886.26,94865141,False
2024-04-03,66998.21,67873.22,66985.02,67756.04,140991439,False
2024-04-04,68210.16,68439.37,67912.35,68416.78,201068800,False
2024-04-08,68716.64,69720.03,68710.5,69619.99,188866316,False
2024-04-09,69857.15,70677.3,69857.15,70314.72,219290682,False
2024-04-15,70218.51,70608.88,69914.11,70544.58,255765007,False
2024-04-16,70661.42,71092.61,70405.24,70483.66,219859414,False
2024-04-17,70396.65,70725.5,70037.28,70333.32,221820349,False
2024-04-18,70506.2,70645.3,69783.32,70290.12,237694811,False
2024-04-19,70423.71,70968.98,70186.93,70909.9,214724945,False
2024-04-22,71009.67,71861.18,70882.45,71433.46,360535650,False
2024-04-23,71553.58,71846.64,71338.43,71359.41,383445458,False
2024-04-24,71472.87,72414.33,71467.02,72051.89,324513222,False
2024-04-25,72254.38,72593.25,71700.54,71971.4,424080014,False
2024-04-26,72109.79,72862.41,71764.18,72742.75,302352233,False
2024-04-29,73022.89,73300.75,71602.94,71695.03,281385875,False
2024-04-30,71780.95,72119.66,71059.63,71102.55,232912683,False
2024-05-02,71199.95,71292.83,70562.12,70657.64,225619410,False
2024-05-03,70734.47,71986.43,70671.72,71902.09,228543691,False
2024-05-06,72485.86,73060.74,72462.49,72764.24,313376780,False
2024-05-07,73062.52,73260.09,72707.96,72761.2,269925733,False
2024-05-08,73079.18,73079.18,72358.19,72601.82,254873342,False
2024-05-09,72819.48,72889.78,72325.35,72658.05,235199535,False
2024-05-10,72888.93,73449.38,72876.84,73085.5,321305768,False
2024-05-13,73315.02,74114.23,73109.76,73799.11,308961397,False
2024-05-14,74022.18,74575.31,73977.01,74531.19,257367216,False
2024-05-15,74771.18,75115.33,74440.88,74663.98,251456212,False
2024-05-16,74744.65,75029.03,74450.26,74930.7,170467012,False
2024-05-17,74981.29,75401.12,74947.71,75342.35,188724737,False
2024-05-20,75454.97,75618.49,74734.25,75084.0,141358802,False
2024-05-21,75158.68,75482.46,74958.1,75206.77,159509646,False
2024-05-22,75246.33,75513.9,74835.49,74956.67,183367088,False
2024-05-23,74982.16,75284.74,74726.07,75114.47,336883972,False
2024-05-24,75266.61,76248.76,75263.06,75983.04,310418114,False
2024-05-27,76089.66,76187.45,75485.62,75517.49,195296629,False
2024-05-29,75617.79,75667.31,74760.1,74836.3,192576105,False
2024-05-30,74986.02,75300.03,74585.35,74878.12,175803745,False
2024-05-31,75078.43,75953.74,74989.26,75878.48,243527055,False
2024-06-03,76091.42,76209.97,75495.38,75575.26,190984190,False
2024-06-04,75657.68,75669.76,74592.74,74666.66,179207660,False
2024-06-05,74672.38,74758.11,74136.52,74219.44,138895935,False
2024-06-06,74276.84,74593.33,73768.4,73862.93,112794549,False
2024-06-07,73805.95,73902.79,71781.96,73754.02,208556823,False
2024-06-10,73841.92,73915.45,72981.35,73252.56,89516431,False
2024-06-11,73779.99,73866.45,72476.05,72589.49,142282731,False
2024-06-12,72545.24,73169.0,72464.24,72797.43,106573282,False
2024-06-13,73329.8,76338.15,73329.8,76208.16,344982490,False
2024-06-14,76555.91,77310.45,76103.56,76706.77,212692186,False
2024-06-20,76896.82,78890.37,76896.82,78801.53,211693903,False
2024-06-21,79156.52,80059.87,78169.03,78810.49,207384194,False
2024-06-24,79247.15,79388.12,78167.43,78232.1,148576888,False
2024-06-25,78297.4,78541.22,77908.98,77940.58,130431326,False
2024-06-26,77968.91,78679.5,77968.91,78275.65,219556647,False
2024-06-27,78470.34,78978.6,78294.23,78528.25,137886062,False
2024-06-28,78698.47,78784.23,78312.36,78444.96,206490563,False
2024-07-01,78531.93,79536.23,78427.8,78824.33,163286438,False
2024-07-02,78978.55,79740.35,78978.55,79552.89,192802616,False
2024-07-03,79697.25,80405.24,79697.25,80233.67,280091033,False
2024-07-04,80438.84,80888.86,80134.89,80282.8,229012241,False
2024-07-05,80427.84,80627.49,80080.25,80212.79,211364563,False
2024-07-08,80332.79,80737.71,80192.31,80566.21,138374084,False
2024-07-09,80752.94,81087.43,80530.86,80672.06,309526499,False
2024-07-10,80885.06,80971.96,79841.32,79841.56,230911148,False
2024-07-11,79884.02,80114.73,79708.87,79992.35,154197519,False
2024-07-12,80094.69,80321.69,78611.68,79944.1,217955924,False
2024-07-15,80743.46,81428.43,80743.46,81155.61,219582625,False
2024-07-18,81418.12,81909.95,81418.12,81839.86,238793531,False
2024-07-19,81921.71,81939.84,79812.7,80117.89,246331407,False
2024-07-22,79920.23,80085.63,78404.76,78539.19,201001223,False
2024-07-23,78700.25,79585.34,78634.15,78987.09,137602553,False
2024-07-24,79194.74,79704.37,79071.48,79397.01,102935402,False
2024-07-25,79568.48,79776.96,78330.59,78469.33,129010674,False
2024-07-26,78440.36,78569.89,77921.48,78029.51,116859785,False
2024-07-29,78023.89,79055.99,78016.3,78827.74,135177284,False
2024-07-30,79319.2,79327.05,78518.23,78628.81,143371373,False
2024-07-31,78725.96,79151.82,77810.17,77886.99,112542528,False
2024-08-01,78101.16,78241.02,77595.93,77740.31,97018396,False
2024-08-02,77946.16,78434.17,77926.54,78225.98,203295787,False
2024-08-05,78303.67,78330.1,76943.24,77084.49,169486960,False
2024-08-06,77417.21,77746.56,77035.96,77191.34,149774582,False
2024-08-07,77344.86,77800.04,77086.82,77114.49,128803602,False
2024-08-08,77218.12,77969.27,77085.48,77874.22,192848233,False
2024-08-09,78322.33,78823.14,78051.08,78569.59,139145385,False
2024-08-12,78867.3,78886.46,77940.53,77980.29,141771364,False
2024-08-13,77966.72,78275.97,77817.33,77877.42,183958550,False
2024-08-15,77989.36,78709.14,77987.83,78105.98,169231822,False
2024-08-16,78197.15,78619.18,78041.08,78045.31,206700571,False
2024-08-19,78272.12,78382.05,77566.62,77830.34,122481310,False
2024-08-20,77857.79,77930.04,77460.4,77745.52,114232393,False
2024-08-21,77993.2,78457.37,77968.74,78260.86,190858373,False
2024-08-22,78442.25,78996.22,78442.25,78793.41,184560028,False
2024-08-23,78902.33,79173.94,78760.03,78801.43,197837814,False
2024-08-26,78907.54,79160.4,78553.87,78571.06,141271943,False
2024-08-27,78737.23,78857.62,78077.83,78084.24,190597406,False
2024-08-28,78253.05,78334.61,77990.35,77992.79,150897916,False
2024-08-29,78019.51,78513.86,78017.36,78349.66,151385422,False
2024-08-30,78552.01,78914.28,78439.62,78488.22,148547591,False
2024-09-02,78715.16,79014.69,78240.37,78283.3,121323636,False
2024-09-03,78566.04,78644.96,78250.9,78356.32,99477520,False
2024-09-04,78488.88,78890.79,78488.88,78848.01,146298521,False
2024-09-05,79027.52,79154.3,78578.02,78863.34,132198352,False
2024-09-06,79009.84,79254.25,78917.29,78897.73,141866198,True
2024-09-09,79117.78,79214.28,78545.69,78615.0,90272467,False
2024-09-10,78776.77,79335.59,78642.87,79286.74,121335086,False
2024-09-11,79428.49,79507.18,78612.17,78651.8,146516672,False
2024-09-12,78843.06,79217.62,78577.65,79017.62,132750010,False
2024-09-13,79912.34,80016.74,79262.72,79333.06,191853803,False
2024-09-16,79682.1,79993.18,79368.18,79491.14,152285179,False
2024-09-18,79884.41,80587.44,79798.75,80461.34,148581053,False
2024-09-19,80802.77,82003.58,80680.24,81459.29,184890999,False
2024-09-20,81694.98,82372.2,81387.57,82074.45,243550905,False
2024-09-23,82113.42,82463.05,81548.65,81850.5,162998707,False
2024-09-24,81873.63,82010.1,81107.39,81483.64,148622968,False
2024-09-25,81643.5,82331.86,81524.41,82247.92,155310370,False
2024-09-26,82752.07,82905.73,81552.66,81657.97,152660215,False
2024-09-27,81737.61,81842.75,81183.5,81292.13,153487760,False
2024-09-30,81271.08,81321.64,80352.22,81114.2,116757310,False
2024-10-01,81199.43,81980.37,81119.24,81804.59,191149995,False
2024-10-02,81706.43,82360.29,81529.45,81967.01,154646093,False
2024-10-03,82076.34,82958.74,81981.5,82721.77,159625475,False
2024-10-04,82804.3,83605.73,82594.8,83531.96,173692831,False
2024-10-07,83651.99,85047.81,83303.55,84910.3,281013466,False
